station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0M710,2019/8/30 00:00,15,145,3.3,28,0.89,1007.3,-99,0,-99,-99,-99,31.8,,27.7,
C0V490,2019/8/30 00:00,20,129,0.7,28,0.99,1006.9,-99,10.5,-99,-99,-99,31.8,,26.9,
C0E870,2019/8/30 00:00,34,101,0.3,27.7,0.87,1006,-99,0,-99,-99,-99,32.8,,25.6,
C0M800,2019/8/30 00:00,440,65,0.8,22.2,0.95,961.4,-99,1.5,-99,-99,-99,31.8,,22.2,
C0A570,2019/8/30 00:00,360,84,0.3,24.9,0.95,969.6,-99,0,-99,-99,-99,32.3,,23.3,
C0S790,2019/8/30 00:00,236,330,0.8,25.4,0.91,984.6,-99,2,-99,-99,-99,33.4,,24.1,
C0D590,2019/8/30 00:00,143,240,0.3,27.8,0.85,993.5,-99,0,-99,-99,-99,31.9,,25.2,
C0U990,2019/8/30 00:00,31,302,1.9,27.8,0.87,1006.4,-99,0,-99,-99,-99,32.3,,26.3,
C0M700,2019/8/30 00:00,150,78,1,24.9,0.98,992.8,-99,68.5,-99,-99,-99,32.8,,23.3,
C0A970,2019/8/30 00:00,96,187,4.5,26.3,0.99,998.5,-99,1,-99,-99,-99,30.4,,25.6,
C0G780,2019/8/30 00:00,27,164,1.6,28.7,0.83,1005.7,-99,0,-99,-99,-99,32.6,,27.5,
C0C590,2019/8/30 00:00,72,0,0,27.9,0.83,999.7,-99,0,-99,-99,-99,33.3,,25.5,
C0I520,2019/8/30 00:00,3860,-99,-99,6.8,0.82,644.1,-99,-99,-99,-99,-99,12.4,,6.3,
C0E530,2019/8/30 00:00,341,273,0.5,25.5,0.92,970.5,-99,0,-99,-99,-99,30.6,,24.9,
C0M790,2019/8/30 00:00,15,186,0.3,26.7,0.86,1006,-99,0,-99,-99,-99,34.2,,26.3,
C0R130,2019/8/30 00:00,1040,99,0.4,20.8,0.99,895.6,-99,0,-99,-99,-99,25.8,,20.2,
C0AH30,2019/8/30 00:00,755,167,3.2,24,0.9,925.6,-99,0,-99,-99,-99,29.8,,23,
C0X170,2019/8/30 00:00,50,134,0.9,27.6,0.84,1002.7,-99,1,-99,-99,-99,33.3,,26.6,
C0K291,2019/8/30 00:00,8,149,1,28,0.9,1008.1,-99,0,-99,-99,-99,31.4,,27.5,
C0D480,2019/8/30 00:00,223,0,0,25.8,0.97,983,-99,0,-99,-99,-99,32.9,,24.2,
C0F0C0,2019/8/30 00:00,983,200,0.8,20.9,0.99,902.5,-99,0.5,-99,-99,-99,25.9,,20.9,
C0U860,2019/8/30 00:00,5,255,0.5,28,0.87,1008.2,-99,0,-99,-99,-99,32.7,,27.3,
C0UA50,2019/8/30 00:00,808,149,0.3,22.4,0.99,921.3,-99,2,-99,-99,-99,28.1,,22,
C0T960,2019/8/30 00:00,120,256,0.4,25.3,0.99,996.1,-99,0,-99,-99,-99,33.6,,23.9,
C0SA80,2019/8/30 00:00,136,249,0.3,25.3,0.95,994.2,-99,5.5,-99,-99,-99,30.8,,25.2,
C0E780,2019/8/30 00:00,160,209,0.7,27.1,0.88,990.6,-99,0,-99,-99,-99,33.8,,26.2,
C0F9Q0,2019/8/30 00:00,149,104,1.1,27.8,0.92,991.1,-99,0,-99,-99,-99,32.1,,26.5,
C0F9X0,2019/8/30 00:00,166,203,2.2,27.8,0.88,990.7,-99,0,-99,-99,-99,31.6,,26.7,
C0F0D0,2019/8/30 00:00,3171,131,2.3,10.2,0.7,699.7,-99,15.5,-99,-99,-99,18.4,,8.4,
C0S730,2019/8/30 00:00,110,203,3.1,27.2,0.9,996.8,-99,2.5,-99,-99,-99,31.1,,26.2,
C0T790,2019/8/30 00:00,2830,124,1.4,9.8,0.96,728.9,-99,8,-99,-99,-99,22.5,,9.2,
C0M830,2019/8/30 00:00,540,6,0.6,21.2,0.99,951.3,-99,20.5,-99,-99,-99,31.6,,21.2,
C0V750,2019/8/30 00:00,50,158,2.1,27.9,1,1004.3,-99,0,-99,-99,-99,32.5,,27.5,
C0K530,2019/8/30 00:00,12,168,1.8,27.6,0.9,1007.4,-99,0,-99,-99,-99,30.7,,27.4,
C0G850,2019/8/30 00:00,62,193,1.2,29.9,0.77,1001.5,-99,0,-99,-99,-99,34.3,,28.5,
C0M780,2019/8/30 00:00,30,246,1,26.7,0.89,1005.8,-99,0,-99,-99,-99,33.3,,25.4,
C0V360,2019/8/30 00:00,94,234,1.2,24.8,0.97,998.5,-99,1,-99,-99,-99,34.5,,24.2,
C0K510,2019/8/30 00:00,10,195,1.8,27.4,0.85,1006.9,-99,0,-99,-99,-99,32.9,,26.9,
C0D650,2019/8/30 00:00,97,246,0.3,28.9,0.81,997.7,-99,0,-99,-99,-99,32.4,,26.6,
C0V630,2019/8/30 00:00,19,157,1.1,27.7,0.89,1008.8,-99,13.5,-99,-99,-99,31.5,,27.4,
C0U910,2019/8/30 00:00,17,195,0.4,27.3,0.85,1006.7,-99,6.5,-99,-99,-99,33.4,,27.2,
C0U600,2019/8/30 00:00,10,322,0.5,27.5,0.94,1007.4,-99,0,-99,-99,-99,32.3,,26.2,
C0G820,2019/8/30 00:00,29,0,0.1,28.5,0.87,1004.8,-99,0,-99,-99,-99,33.6,,27.4,
C0R590,2019/8/30 00:00,72,81,1.1,26.4,0.99,1000.9,-99,14.5,-99,-99,-99,32.3,,26.2,
C0A9E0,2019/8/30 00:00,26,163,0.4,30.4,0.71,1005.7,-99,0,-99,-99,-99,34.4,,28.8,
C0R480,2019/8/30 00:00,57,52,0.6,26.8,0.93,1002.7,-99,0,-99,-99,-99,33,,26.3,
C0X300,2019/8/30 00:00,70,0,0,24.6,0.98,1000.9,-99,92,-99,-99,-99,32.9,,23.7,
C0U970,2019/8/30 00:00,7,0,0.2,28.2,0.81,1008.7,-99,0,-99,-99,-99,31.6,,27.1,
C0M750,2019/8/30 00:00,10,165,2.6,27.7,0.89,1007.6,-99,1.5,-99,-99,-99,32.4,,26.9,
C0I110,2019/8/30 00:00,161,48,1.3,27.2,0.99,991.5,-99,0,-99,-99,-99,32.5,,26.7,
C0V370,2019/8/30 00:00,74,0,0.1,25.2,1,1001.2,-99,14,-99,-99,-99,32.7,,25.1,
C0C690,2019/8/30 00:00,242,333,0.7,27.6,0.74,981.8,-99,0,-99,-99,-99,32.2,,25.1,
C0A540,2019/8/30 00:00,401,0,0,24.3,0.98,963.3,-99,0,-99,-99,-99,32.5,,23.9,
C0H950,2019/8/30 00:00,192,0,0,26.5,0.96,988.5,-99,0,-99,-99,-99,32.8,,26.2,
C0R360,2019/8/30 00:00,20,0,0,26.6,-99,1007.8,-99,3.5,-99,-99,-99,32,,25.6,
C0O960,2019/8/30 00:00,112,87,1.3,25.5,0.92,996.4,-99,0,-99,-99,-99,31.1,,25.4,
C0AH10,2019/8/30 00:00,30,171,0.4,30.2,0.77,1003.7,-99,0,-99,-99,-99,34.8,,28.7,
C0R680,2019/8/30 00:00,13,327,1.4,25.9,-99,1008.2,-99,-99,-99,-99,-99,32.1,,25.9,
C0X210,2019/8/30 00:00,38,0,0,25.8,0.99,1002.9,-99,27.5,-99,-99,-99,33.4,,23.4,
C0D430,2019/8/30 00:00,87,0,0,26.6,0.97,997.7,-99,0,-99,-99,-99,33.4,,24.1,
C0AD30,2019/8/30 00:00,20,290,0.5,31.2,0.63,1004.2,-99,0,-99,-99,-99,34.9,,29.1,
C0R240,2019/8/30 00:00,87,102,0.6,25.8,0.91,999.1,-99,0,-99,-99,-99,31.4,,25.3,
C0AI30,2019/8/30 00:00,26,174,1.6,30.5,0.77,1006,-99,0,-99,-99,-99,35.2,,28.2,
C0U960,2019/8/30 00:00,1885,12,0.4,15.9,0.98,814.8,-99,7.5,-99,-99,-99,22.8,,13.2,
C0T9E0,2019/8/30 00:00,415,0,0,23.8,0.92,964.6,-99,0.5,-99,-99,-99,30.3,,23.7,
C0D550,2019/8/30 00:00,1956,160,0.7,16.6,0.96,811.3,-99,1.5,-99,-99,-99,23.7,,16.6,
C0C630,2019/8/30 00:00,209,286,1.2,27.8,0.79,985.5,-99,0,-99,-99,-99,31.8,,25.6,
CM0110,2019/8/30 00:00,7,208,0.6,28.6,0.77,1008.2,-99,0,-99,-99,-99,31.4,,27.3,
C0S940,2019/8/30 00:00,150,8,0.8,26,0.93,992,-99,0,-99,-99,-99,33.2,,26,
C0AH70,2019/8/30 00:00,34,100,0.6,30.3,0.67,1004.9,-99,0,-99,-99,-99,35.3,,29,
C0M760,2019/8/30 00:00,40,0,0,26.8,0.96,1004.6,-99,0,-99,-99,-99,33.5,,25.9,
C0O950,2019/8/30 00:00,4,146,0.3,26.8,0.95,1007.5,-99,4.5,-99,-99,-99,32.1,,26.8,
C0F9A0,2019/8/30 00:00,425,129,0.7,25.6,0.98,961.6,-99,0,-99,-99,-99,32.5,,24.4,
C0A9F0,2019/8/30 00:00,35,104,0.5,29.6,0.85,1004.8,-99,0,-99,-99,-99,34.9,,29,
C0I460,2019/8/30 00:00,110,187,1.4,28.2,0.83,997,-99,0,-99,-99,-99,32.8,,27.2,
C0W160,2019/8/30 00:00,49,220,5.1,27.9,0.94,1000.1,-99,0,-99,-99,-99,31.8,,27.5,
C0E420,2019/8/30 00:00,19,0,0,28.5,0.81,1004.4,-99,0,-99,-99,-99,33.2,,25.8,
C0R190,2019/8/30 00:00,32,0,0,25.7,0.99,-99,-99,1,-99,-99,-99,32.8,,25.6,
C0I010,2019/8/30 00:00,1562,80,0.8,17.3,0.82,848,-99,43,-99,-99,-99,25.3,,16.2,
C0F930,2019/8/30 00:00,100,0,0.2,29,1,997.4,-99,0,-99,-99,-99,34.2,,27.3,
C0X180,2019/8/30 00:00,62,103,0.8,25.7,0.99,1001.4,-99,5.5,-99,-99,-99,33.8,,25.7,
C0ACA0,2019/8/30 00:00,25,275,1.1,31.1,0.65,1004.3,-99,0,-99,-99,-99,35,,29.1,
C0X260,2019/8/30 00:00,39,227,1.1,26.3,0.94,1004.9,-99,5.5,-99,-99,-99,33.1,,23.8,
C0K500,2019/8/30 00:00,12,127,0.4,27,0.92,1006.5,-99,0,-99,-99,-99,33.1,,26.7,
CM0010,2019/8/30 00:00,68,0,0,27.9,-99,1001.2,-99,0,-99,-99,-99,34.5,,26.9,
C0O990,2019/8/30 00:00,18,150,0.7,26.1,0.99,1006.6,-99,0,-99,-99,-99,33.1,,26,
C0E430,2019/8/30 00:00,258,182,0.5,25.7,0.91,983.3,-99,0,-99,-99,-99,32.6,,23.7,
C0D390,2019/8/30 00:00,146,0,0,26,0.95,991,-99,0,-99,-99,-99,33.7,,24.2,
C0T9F0,2019/8/30 00:00,251,0,0.2,25.1,0.88,981.3,-99,0,-99,-99,-99,31.4,,24.5,
C0R350,2019/8/30 00:00,35,0,0,26.1,-99,1004.8,-99,2.5,-99,-99,-99,32.6,,25.9,
C0K550,2019/8/30 00:00,15,184,1.6,27.2,0.89,1007.4,-99,0,-99,-99,-99,32.5,,26.9,
C0C670,2019/8/30 00:00,250,0,0,28,0.76,981.2,-99,0,-99,-99,-99,32.5,,25.2,
C0A980,2019/8/30 00:00,11,90,0.6,30.2,0.69,1007.3,-99,0,-99,-99,-99,35.3,,27.5,
C0UA60,2019/8/30 00:00,566,128,1.5,23.2,0.91,946.7,-99,21.5,-99,-99,-99,29.3,,20.9,
C0V720,2019/8/30 00:00,15,0,0.1,28.3,0.87,1007.4,-99,3.5,-99,-99,-99,32.3,,28,
C0C480,2019/8/30 00:00,105,0,0,29.9,0.71,996.5,-99,0,-99,-99,-99,34.9,,27.6,
C0S900,2019/8/30 00:00,27,91,1.8,27.5,0.9,1007.5,-99,0,-99,-99,-99,30.9,,27.2,
C0SA00,2019/8/30 00:00,466,299,1.4,24.1,1,957.7,-99,6.5,-99,-99,-99,30.1,,23.8,
C0V730,2019/8/30 00:00,33,154,0.9,28.1,0.96,1005.9,-99,0,-99,-99,-99,32.7,,27.6,
C0G730,2019/8/30 00:00,27,173,1.4,27.4,0.94,1006.6,-99,0,-99,-99,-99,32.2,,26.8,
C0X250,2019/8/30 00:00,33,183,0.8,26.9,0.94,1005.1,-99,23,-99,-99,-99,32.8,,24.1,
C0K520,2019/8/30 00:00,10,189,1.6,27,0.88,1006.9,-99,0,-99,-99,-99,32,,26.9,
C0Z200,2019/8/30 00:00,153,0,0.1,25.3,0.99,993.4,-99,0.5,-99,-99,-99,32.3,,24.1,
C0V740,2019/8/30 00:00,60,4,1.2,25.5,0.99,1003.2,-99,2.5,-99,-99,-99,34,,25.5,
C0G860,2019/8/30 00:00,45,140,0.7,29,0.77,1002.6,-99,0,-99,-99,-99,33.3,,27.6,
C0F0A0,2019/8/30 00:00,3587,225,1.3,7.1,0.79,666,-99,17.5,-99,-99,-99,13.7,,5.5,
C0Z250,2019/8/30 00:00,1124,272,1.1,19.6,0.99,889,-99,54.5,-99,-99,-99,29.6,,18.9,
C0K440,2019/8/30 00:00,35,169,1.2,27.6,0.84,1005.2,-99,0,-99,-99,-99,31.9,,27.1,
C0T900,2019/8/30 00:00,160,262,0.5,24.6,0.87,990.3,-99,9,-99,-99,-99,33.1,,24.1,
C0F9V0,2019/8/30 00:00,525,171,0.3,25.7,0.94,953.7,-99,0,-99,-99,-99,31,,24.8,
C0UA20,2019/8/30 00:00,2619,112,0.6,11.5,0.96,-99,-99,15.5,-99,-99,-99,20.8,,10.3,
C0M850,2019/8/30 00:00,695,0,0.1,21.4,0.97,932.5,-99,22,-99,-99,-99,29.4,,20.8,
C0G790,2019/8/30 00:00,27,172,0.3,29.2,0.85,1007.9,-99,0,-99,-99,-99,34.1,,27.2,
C0C620,2019/8/30 00:00,19,314,0.4,28.1,0.86,1005.1,-99,0,-99,-99,-99,34.6,,25.5,
C0I360,2019/8/30 00:00,300,0,0,25.7,0.88,975.2,-99,0.5,-99,-99,-99,31.6,,25.7,
C0M810,2019/8/30 00:00,1354,198,0.3,18.8,0.9,865.2,-99,43.5,-99,-99,-99,23.5,,17.3,
C0AC80,2019/8/30 00:00,40,0,0,27.8,0.87,1003.7,-99,0,-99,-99,-99,34.9,,26.3,
CM0140,2019/8/30 00:00,26,246,0.6,28.1,0.79,1006.8,-99,0,-99,-99,-99,31.5,,27.3,
C0SA20,2019/8/30 00:00,857,0,0.1,22.4,0.99,916.7,-99,8,-99,-99,-99,26.7,,21.5,
C0K490,2019/8/30 00:00,91,79,0.9,26.5,0.91,998.4,-99,4,-99,-99,-99,33.3,,26,
C0V820,2019/8/30 00:00,441,43,1.7,23.2,0.88,962.6,-99,4,-99,-99,-99,31.8,,23,
C0S810,2019/8/30 00:00,65,325,1.7,26,0.93,1004.1,-99,0,-99,-99,-99,32.7,,25.4,
C0R580,2019/8/30 00:00,10,103,0.7,26.5,1,1007.7,-99,0,-99,-99,-99,31.7,,26.5,
C0Z330,2019/8/30 00:00,488,139,0.3,23.8,0.9,957.2,-99,17.5,-99,-99,-99,31.4,,23,
C0E590,2019/8/30 00:00,40,110,0.8,26.7,1,1003.3,-99,0,-99,-99,-99,32.8,,25.8,
C0D540,2019/8/30 00:00,227,51,0.4,25.7,0.93,984.2,-99,0,-99,-99,-99,32.2,,23.4,
C0K420,2019/8/30 00:00,42,0,0.2,27.9,0.83,1004.1,-99,0.5,-99,-99,-99,32.9,,26.9,
C0Z180,2019/8/30 00:00,34,0,0.2,26.9,0.85,1005.6,-99,0.5,-99,-99,-99,31.6,,26.1,
C0AD10,2019/8/30 00:00,27,243,1.5,29.6,0.76,1005,-99,0,-99,-99,-99,33.1,,27.8,
C0M720,2019/8/30 00:00,225,94,0.7,24.9,0.86,983.7,-99,31.5,-99,-99,-99,31.3,,23.3,
C0V450,2019/8/30 00:00,51,0,0,25.6,0.99,1003.1,-99,7.5,-99,-99,-99,31.5,,25.5,
C0R280,2019/8/30 00:00,242,0,0,24.6,-99,982,-99,4,-99,-99,-99,29.9,,24.4,
C0E610,2019/8/30 00:00,850,0,0,22.2,0.95,917.5,-99,0.5,-99,-99,-99,28.1,,22.1,
C0Z310,2019/8/30 00:00,59,4,0.8,26.3,0.95,1003.3,-99,0,-99,-99,-99,33.3,,25.6,
C0S700,2019/8/30 00:00,507,178,1.4,23.8,0.98,954.6,-99,0.5,-99,-99,-99,30.8,,23.6,
C0T9G0,2019/8/30 00:00,605,0,0,23.1,0.99,945.1,-99,7.5,-99,-99,-99,31.2,,22.3,
C0U520,2019/8/30 00:00,517,226,0.6,23.9,0.99,954.6,-99,0,-99,-99,-99,32.8,,22.5,
C0G660,2019/8/30 00:00,27,0,0.2,27.6,0.91,1007.1,-99,0,-99,-99,-99,32.7,,26.3,
C0W140,2019/8/30 00:00,21,227,0.9,28.4,0.89,1006.4,-99,0,-99,-99,-99,34,,27.3,
C0U720,2019/8/30 00:00,1260,248,1.3,20.6,0.94,886.4,-99,15,-99,-99,-99,28.3,,19.5,
C0X150,2019/8/30 00:00,18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999,,-999,
C0Z050,2019/8/30 00:00,830,284,0.5,21.6,0.97,921.1,-99,0.5,-99,-99,-99,28.3,,20.6,
C0I490,2019/8/30 00:00,1601,203,1.4,18.5,0.99,841.8,-99,44,-99,-99,-99,24.3,,16.3,
C0I090,2019/8/30 00:00,910,0,0.2,22,0.99,911.4,-99,10.5,-99,-99,-99,26.2,,21,
C0X240,2019/8/30 00:00,394,180,0.9,23.2,0.96,966,-99,28.5,-99,-99,-99,30.8,,22.9,
C0S990,2019/8/30 00:00,409,185,1.3,25.5,0.9,965,-99,16.5,-99,-99,-99,29.5,,24.5,
C0E850,2019/8/30 00:00,104,0,0,27,0.9,996.5,-99,0,-99,-99,-99,32.9,,24.5,
C0T9B0,2019/8/30 00:00,558,224,0.6,24.1,0.86,949.2,-99,6,-99,-99,-99,28.3,,23.3,
C0G650,2019/8/30 00:00,34,143,0.6,28.4,0.99,1004.9,-99,0,-99,-99,-99,33.2,,26.7,
C0K580,2019/8/30 00:00,26,0,0,26.6,0.96,1007.1,-99,0,-99,-99,-99,33.1,,26.4,
C0X050,2019/8/30 00:00,25,229,1.2,25.7,0.95,1004.9,-99,28,-99,-99,-99,34.7,,23.2,
CM0100,2019/8/30 00:00,25,75,1.4,28.7,0.79,1005.5,-99,0,-99,-99,-99,32.3,,26.1,
C0AC70,2019/8/30 00:00,71,173,0.4,29.2,0.77,1000.4,-99,0,-99,-99,-99,35.4,,28.3,
CM0130,2019/8/30 00:00,11,118,2.6,28,0.81,1008.3,-99,0,-99,-99,-99,30.5,,27.8,
C0W110,2019/8/30 00:00,16,31,7.5,-99,-99,1007.4,-99,0,-99,-99,-99,-999,,-999,
C0R670,2019/8/30 00:00,26,60,0.5,26.5,0.9,1007.2,-99,-99,-99,-99,-99,-999,,-999,
C0X120,2019/8/30 00:00,28,135,1.9,27.1,0.87,1006.6,-99,0,-99,-99,-99,32.6,,27.1,
C0R100,2019/8/30 00:00,1006,290,0.8,20.3,1,901.6,-99,4,-99,-99,-99,24.6,,20.3,
C0C700,2019/8/30 00:00,151,311,1.1,28.7,0.8,992,-99,0,-99,-99,-99,32.6,,27.4,
C0W130,2019/8/30 00:00,18,164,1.5,27.1,0.91,1005.4,-99,0,-99,-99,-99,31.2,,25.8,
C0F9R0,2019/8/30 00:00,20,192,1.3,28.7,0.99,1007.2,-99,0,-99,-99,-99,32.1,,27.2,
C0V660,2019/8/30 00:00,25,114,1.7,27.7,0.91,1007,-99,1.5,-99,-99,-99,32.4,,27,
C0U980,2019/8/30 00:00,573,178,0.7,24.4,1,947.1,-99,0.5,-99,-99,-99,29.6,,23.3,
C0S740,2019/8/30 00:00,289,0,0.2,24.4,0.95,978.1,-99,0,-99,-99,-99,31.2,,23.2,
C0A940,2019/8/30 00:00,49,0,0,27,0.97,1003.2,-99,0,-99,-99,-99,33,,25.8,
C0A920,2019/8/30 00:00,196,190,0.9,27.8,0.93,985.9,-99,0,-99,-99,-99,32.1,,26.4,
C0T870,2019/8/30 00:00,135,0,0,24.2,0.96,994.3,-99,0,-99,-99,-99,33.4,,23,
C0O930,2019/8/30 00:00,69,71,0.9,23.9,1,1002.2,-99,26.5,-99,-99,-99,34.1,,23.3,
C0C460,2019/8/30 00:00,482,0,0,24.5,0.91,956.6,-99,0,-99,-99,-99,31.3,,22.8,
C0E520,2019/8/30 00:00,320,0,0,24.4,1,973.8,-99,0,-99,-99,-99,33,,23.6,
C0T9D0,2019/8/30 00:00,7,0,0,25.2,0.99,1009.1,-99,2,-99,-99,-99,33.6,,25.2,
C0I390,2019/8/30 00:00,1184,96,1.3,18.4,0.99,885.3,-99,22.5,-99,-99,-99,27.1,,17.9,
C0V670,2019/8/30 00:00,20,106,1.3,29,0.77,1006.7,-99,0,-99,-99,-99,32.3,,28.2,
C0A870,2019/8/30 00:00,685,39,1.2,24.8,0.86,932.2,-99,0,-99,-99,-99,29.1,,23,
C0R220,2019/8/30 00:00,23,0,0,26.7,1,1006.7,-99,0,-99,-99,-99,32.8,,26.5,
C0Z220,2019/8/30 00:00,589,275,2.3,22.2,0.99,946.1,-99,16,-99,-99,-99,29.5,,22,
C0D560,2019/8/30 00:00,147,118,1.4,27.8,0.82,992.5,-99,0,-99,-99,-99,34.3,,25.7,
C0I380,2019/8/30 00:00,258,113,0.7,26.1,0.99,979.7,-99,0,-99,-99,-99,33.2,,25.8,
C0Z020,2019/8/30 00:00,211,277,1.2,24.4,0.99,985.2,-99,0,-99,-99,-99,32,,24,
C0Z190,2019/8/30 00:00,62,99,0.6,26.9,0.95,1002.2,-99,0,-99,-99,-99,30.7,,26.3,
C0C710,2019/8/30 00:00,143,270,1,27.2,0.84,992.5,-99,0,-99,-99,-99,33.2,,24.2,
C0D360,2019/8/30 00:00,523,0,0,23.9,0.96,950.4,-99,0.5,-99,-99,-99,30.1,,22.4,
C0C680,2019/8/30 00:00,228,268,0.7,28.4,0.77,981.4,-99,0,-99,-99,-99,32.9,,25.7,
C0X140,2019/8/30 00:00,17,114,1.7,27.7,0.89,1006.3,-99,0,-99,-99,-99,33.5,,27.7,
C0V710,2019/8/30 00:00,34,147,0.5,28.3,0.78,1005.1,-99,13.5,-99,-99,-99,32,,26.8,
C0G840,2019/8/30 00:00,32,0,0.1,27.8,0.9,1003.2,-99,0,-99,-99,-99,32.6,,26.9,
C0S890,2019/8/30 00:00,238,55,0.3,25,0.93,985.5,-99,0,-99,-99,-99,32.6,,23.7,
C0T820,2019/8/30 00:00,550,0,0,22.3,0.98,953.1,-99,16.5,-99,-99,-99,31.7,,20.2,
C0F9I0,2019/8/30 00:00,194,191,1.3,28.1,0.87,986.9,-99,0,-99,-99,-99,31.6,,26.7,
C0C650,2019/8/30 00:00,208,231,0.3,27,0.78,985.2,-99,0,-99,-99,-99,31.8,,24.2,
C0R600,2019/8/30 00:00,766,284,0.8,24.5,0.81,925.4,-99,14,-99,-99,-99,26.1,,22.2,
C0Z320,2019/8/30 00:00,646,249,0.9,21.5,0.99,939,-99,15,-99,-99,-99,31.9,,20,
C0V210,2019/8/30 00:00,734,61,0.3,21.9,0.9,930.6,-99,0,-99,-99,-99,30.5,,20.3,
C0D430,2019/8/30 01:00,87,0,0,26.1,0.98,997.9,-99,0,-99,-99,-99,-99,-99,-99,-99
C0AD30,2019/8/30 01:00,20,284,1.9,30,0.75,1004.3,-99,0,-99,-99,-99,-99,-99,-99,-99
C0R240,2019/8/30 01:00,87,122,1.2,25.6,0.92,998.6,-99,0,-99,-99,-99,-99,-99,-99,-99
C0AI30,2019/8/30 01:00,26,287,1.8,30.5,0.76,1006,-99,0,-99,-99,-99,-99,-99,-99,-99
C0U960,2019/8/30 01:00,1885,18,0.6,15.8,0.99,814.5,-99,0,-99,-99,-99,-99,-99,-99,-99
C0T9E0,2019/8/30 01:00,415,210,1,23.8,0.92,964.1,-99,0,-99,-99,-99,-99,-99,-99,-99
C0D550,2019/8/30 01:00,1956,0,0,16.4,0.96,811.3,-99,0,-99,-99,-99,-99,-99,-99,-99
C0C630,2019/8/30 01:00,209,234,0.7,27.5,0.81,985.4,-99,0,-99,-99,-99,-99,-99,-99,-99
C0V350,2019/8/30 01:00,36,0,0,26.2,0.93,1005.9,-99,0,-99,-99,-99,-99,-99,-99,-99
C0W120,2019/8/30 01:00,58,177,4.1,26.6,0.95,1002.4,-99,0,-99,-99,-99,-99,-99,-99,-99
C0R470,2019/8/30 01:00,103,34,0.5,26.1,0.99,997.8,-99,-99,-99,-99,-99,-99,-99,-99,-99
C0M770,2019/8/30 01:00,164,144,0.3,25.6,1,989.9,-99,0,-99,-99,-99,-99,-99,-99,-99
C0S930,2019/8/30 01:00,248,344,0.7,25.2,0.93,981.5,-99,0,-99,-99,-99,-99,-99,-99,-99
C0F9Y0,2019/8/30 01:00,3313,99,3,9.7,0.8,688.3,-99,0,-99,-99,-99,-99,-99,-99,-99
C0E790,2019/8/30 01:00,344,110,0.9,26.4,0.96,970.2,-99,0,-99,-99,-99,-99,-99,-99,-99
C0O810,2019/8/30 01:00,161,28,0.8,24.1,0.99,993.8,-99,0,-99,-99,-99,-99,-99,-99,-99
C0R520,2019/8/30 01:00,18,33,1.4,26.6,-99,1006.5,-99,0,-99,-99,-99,-99,-99,-99,-99
C0G880,2019/8/30 01:00,92,59,0.8,27.1,0.84,999.4,-99,0,-99,-99,-99,-99,-99,-99,-99
C0X270,2019/8/30 01:00,33,0,0,24.5,1,1005.7,-99,0,-99,-99,-99,-99,-99,-99,-99
C0R260,2019/8/30 01:00,76,0,0,25.7,0.96,1000.1,-99,0,-99,-99,-99,-99,-99,-99,-99
C0U950,2019/8/30 01:00,1012,156,2.9,21.8,0.91,900.7,-99,0,-99,-99,-99,-99,-99,-99,-99
C0O860,2019/8/30 01:00,38,125,0.8,26,0.99,1003.8,-99,0,-99,-99,-99,-99,-99,-99,-99
C0S980,2019/8/30 01:00,901,7,0.6,22.4,1,910.9,-99,0,-99,-99,-99,-99,-99,-99,-99
C0X110,2019/8/30 01:00,20,140,1.6,27.2,0.97,1006.5,-99,0,-99,-99,-99,-99,-99,-99,-99
C0V310,2019/8/30 01:00,46,253,0.4,25.5,1,1002.6,-99,0,-99,-99,-99,-99,-99,-99,-99
C0G620,2019/8/30 01:00,110,218,1.1,27.4,0.9,997,-99,0,-99,-99,-99,-99,-99,-99,-99
C0AD50,2019/8/30 01:00,84,296,1.1,29.4,0.9,999.6,-99,0,-99,-99,-99,-99,-99,-99,-99
C0A9A0,2019/8/30 01:00,24,0,0,29.4,0.8,1005.7,-99,0,-99,-99,-99,-99,-99,-99,-99
C0O830,2019/8/30 01:00,127,108,0.9,24.5,0.99,994.9,-99,0,-99,-99,-99,-99,-99,-99,-99
C0S760,2019/8/30 01:00,1621,354,1.2,19,0.92,839.1,-99,0,-99,-99,-99,-99,-99,-99,-99
C0X160,2019/8/30 01:00,26,116,1.4,26.8,0.91,1006,-99,0,-99,-99,-99,-99,-99,-99,-99
C0C490,2019/8/30 01:00,157,340,0.3,29,0.77,990.9,-99,0,-99,-99,-99,-99,-99,-99,-99
C0F970,2019/8/30 01:00,145,146,1.2,28.2,0.83,991.7,-99,0,-99,-99,-99,-99,-99,-99,-99
C0M690,2019/8/30 01:00,33,55,0.6,25.9,0.94,1004.2,-99,0,-99,-99,-99,-99,-99,-99,-99
C0V690,2019/8/30 01:00,30,170,1.3,-99,0.84,1005.9,-99,0,-99,-99,-99,-99,-99,-99,-99
C0Z210,2019/8/30 01:00,126,0,0,24.4,0.99,996.4,-99,0,-99,-99,-99,-99,-99,-99,-99
C0U770,2019/8/30 01:00,5,334,3.5,24.6,0.9,1008.4,-99,0,-99,-99,-99,-99,-99,-99,-99
